ts,price,spread,size_spread
1727896918.008,60362,24.169999999998254,-2.6102000000000003
1727896919.008,60368,24.169999999998254,-0.19012000000000007
1727896920.008,60367,24.169999999998254,-0.65622
1727896921.008,60368,24.169999999998254,-2.53627
1727896922.011,60369,24.169999999998254,4.7168399999999995
1727896923.008,60354,24.169999999998254,5.489976
1727896924.007,60352,24.169999999998254,3.8888619999999996
1727896925.007,60357,24.169999999998254,-1.19312
1727896926.008,60366,24.169999999998254,-2.47822
1727896927.007,60374,24.169999999998254,-2.6123990000000004
1727896928.008,60375,24.169999999998254,-1.025839
1727896929.007,60391,24.169999999998254,1.7709000000000001
1727896930.007,60390,24.169999999998254,0.29162
1727896931.007,60394,24.169999999998254,-2.161978
1727896932.007,60404,24.189999999995052,-4.748112
1727896933.007,60408,24.189999999995052,-5.612209
1727896934.007,60414,24.189999999995052,-4.681201000000001
1727896935.008,60434,24.189999999995052,-1.9530659999999997
1727896936.008,60434,24.189999999995052,-0.95896
1727896937.009,60441,24.189999999995052,-3.239623
1727896938.007,60455,24.209999999999127,-4.18088
1727896939.007,60461,24.209999999999127,-3.65151
1727896940.007,60468,24.209999999999127,-3.373959
1727896941.007,60478,24.210000000006403,-3.097031
1727896942.008,60481,24.209999999999127,-4.2027600000000005
1727896943.007,60486,24.209999999999127,-5.442693
1727896944.007,60490,24.209999999999127,0.7364999999999999
1727896945.008,60488,24.209999999999127,0.65692
1727896946.008,60491,24.209999999999127,-0.8068299999999999
1727896947.007,60482,24.209999999999127,4.82512
1727896948.008,60476,24.209999999999127,3.1024640000000003
1727896949.009,60463,24.209999999999127,5.8136600000000005
1727896950.008,60455,24.209999999999127,3.36769
1727896951.013,60470,24.209999999999127,-3.36829
1727896952.008,60479,24.209999999999127,-3.14297
1727896953.007,60473,24.209999999999127,1.6958019999999998
1727896954.008,60476,24.209999999999127,-2.92157
1727896955.009,60490,24.209999999999127,-5.09305
1727896956.007,60506,24.2300000000032,-2.577513
1727896957.008,60510,24.229999999995925,-4.25332
1727896958.008,60501,24.2300000000032,-3.11125
1727896959.008,60509,24.2300000000032,-0.87795
1727896960.007,60521,24.2300000000032,-4.08871
1727896961.007,60522,24.2300000000032,2.15966
1727896962.007,60523,24.2300000000032,1.16729
1727896963.007,60519,24.229999999995925,3.26724
1727896964.007,60518,24.2300000000032,3.0518720000000004
1727896965.008,60513,24.2300000000032,3.829621
1727896966.007,60512,24.2300000000032,1.199191
1727896967.007,60511,24.2300000000032,3.546611
1727896968.008,60502,24.2300000000032,5.07827
1727896969.007,60496,24.209999999999127,3.8876239999999997
1727896970.007,60493,24.209999999999127,-1.822499
1727896971.007,60488,24.209999999999127,3.6360840000000003
1727896972.007,60468,24.209999999999127,4.022877
1727896973.007,60470,24.209999999999127,-1.71034
1727896974.007,60471,24.209999999999127,-0.9384600000000001
1727896975.007,60473,24.209999999999127,-1.79433
1727896976.008,60475,24.209999999999127,-3.5034319999999997
1727896977.008,60471,24.210000000006403,3.1331900000000004
1727896978.007,60460,24.209999999999127,4.64583
1727896979.008,60458,24.209999999999127,5.39131
1727896980.007,60443,24.189999999995052,3.5643750000000005
1727896981.007,60445,24.19000000000233,-2.73826
1727896982.007,60452,24.209999999999127,-0.7440209999999998
1727896983.007,60453,24.209999999999127,-0.5727910000000003
1727896984.01,60454,24.209999999999127,0.36108
1727896985.008,60446,24.189999999995052,-5.131158999999999
1727896986.007,60464,24.209999999999127,-4.571534
1727896987.007,60469,24.209999999999127,-4.632267000000001
1727896988.009,60462,24.209999999999127,4.624782
1727896989.007,60453,24.209999999999127,4.5832500000000005
1727896990.009,60455,24.209999999999127,-2.5927
1727896991.008,60473,24.209999999999127,-5.6851270000000005
1727896992.007,60474,24.209999999999127,-5.438827
1727896993.008,60477,24.209999999999127,-2.531222
1727896994.007,60474,24.209999999999127,3.560393
1727896995.008,60476,24.209999999999127,-1.0489300000000001
1727896996.008,60477,24.209999999999127,-1.5320399999999998
1727896997.007,60481,24.209999999999127,-3.689794
1727896998.007,60484,24.209999999999127,-1.577214
1727896999.008,60486,24.209999999999127,-0.8827929999999999
1727897000.009,60508,24.2300000000032,-3.2226090000000003
1727897001.007,60516,24.2300000000032,-3.9976749999999996
1727897002.007,60518,24.2300000000032,-4.012555
1727897003.007,60525,24.2300000000032,-4.459055
1727897004.007,60528,24.2300000000032,-0.96091
1727897005.007,60528,24.2300000000032,-2.33646
1727897006.007,60539,24.2300000000032,-6.204102
1727897007.007,60545,24.2300000000032,2.91648
1727897008.007,60551,24.25,-1.9646920000000003
1727897009.007,60559,24.25,-3.4755030000000002
1727897010.007,60567,24.25,-1.46854
1727897011.008,60569,24.25,-3.01833
1727897012.008,60573,24.25,1.02828
1727897013.007,60571,24.25,1.065016
1727897014.008,60566,24.25,3.9382
1727897015.007,60558,24.25,-0.9972260000000001
1727897016.007,60558,24.25,-1.799156
1727897017.007,60556,24.25,1.105154
1727897018.008,60559,24.25,0.67903
1727897019.008,60559,24.25,-0.2783
1727897020.008,60560,24.25,-0.5550999999999999
1727897021.007,60565,24.25,-1.11854
1727897022.009,60557,24.25,2.395584
1727897023.007,60550,24.239999999997963,2.515302
1727897024.007,60547,24.2300000000032,4.562987
1727897025.008,60537,24.2300000000032,4.380003
1727897026.008,60530,24.2300000000032,0.5079639999999999
1727897027.008,60523,24.2300000000032,4.818601
1727897028.007,60522,24.2300000000032,2.442032
1727897029.008,60532,24.229999999995925,-0.40089
1727897030.008,60537,24.229999999995925,1.5506100000000003
1727897031.007,60540,24.2300000000032,-4.044453
1727897032.008,60555,24.25,-5.230205
1727897033.007,60561,24.25,-6.035070999999999
1727897034.007,60560,24.25,0.31599900000000014
1727897035.007,60566,24.25,-3.04197
1727897036.007,60566,24.25,2.87877
1727897037.007,60564,24.25,-1.6145200000000002
1727897038.008,60565,24.25,-0.5418800000000001
1727897039.008,60564,24.25,1.63486
1727897040.008,60563,24.25,-1.4553999999999998
1727897041.007,60556,24.25,-0.6783880000000002
1727897042.008,60551,24.25,0.59047
1727897043.007,60547,24.2300000000032,2.8293619999999997
1727897044.009,60539,24.229999999995925,4.384344
1727897045.007,60538,24.229999999995925,0.639464
1727897046.007,60539,24.229999999995925,-1.5717059999999998
1727897047.007,60549,24.2300000000032,-3.5920700000000005
1727897048.008,60550,24.2300000000032,-4.9644900000000005
1727897049.007,60550,24.2300000000032,-1.3292300000000001
1727897050.007,60548,24.2300000000032,0.3419000000000001
1727897051.008,60549,24.2300000000032,0.10292999999999997
1727897052.007,60549,24.2300000000032,-0.13562999999999992
1727897053.007,60549,24.2300000000032,-0.11630000000000007
1727897054.007,60546,24.229999999995925,2.71735
1727897055.009,60546,24.229999999995925,1.8943699999999999
1727897056.007,60543,24.2300000000032,4.127156
1727897057.008,60540,24.2300000000032,3.35617
1727897058.008,60540,24.2300000000032,2.7684119999999997
1727897059.007,60528,24.2300000000032,4.056723
1727897060.007,60518,24.229999999995925,3.0553869999999996
1727897061.007,60506,24.2300000000032,4.387392
1727897062.008,60499,24.220000000001164,4.815714
1727897063.007,60491,24.209999999999127,3.858101
1727897064.008,60496,24.209999999999127,-0.97515
1727897065.008,60495,24.209999999999127,-0.26238000000000006
1727897066.008,60494,24.209999999999127,0.4592799999999999
1727897067.007,60501,24.2300000000032,-4.5199679999999995
1727897068.007,60492,24.209999999999127,2.969763
1727897069.008,60492,24.209999999999127,0.18134300000000003
1727897070.007,60492,24.209999999999127,-0.2347269999999999
1727897071.008,60500,24.2300000000032,-2.858092
1727897072.008,60505,24.2300000000032,-4.62257
1727897073.007,60509,24.2300000000032,-1.1146340000000001
1727897074.007,60503,24.2300000000032,3.1225379999999996
1727897075.007,60488,24.209999999999127,4.8612530000000005
1727897076.01,60474,24.209999999999127,2.7856899999999998
1727897077.009,60459,24.209999999999127,5.478009
1727897078.007,60449,24.19999999999709,4.971177
1727897079.007,60436,24.189999999995052,4.2980540000000005
1727897080.007,60428,24.19000000000233,0.2825500000000001
1727897081.007,60439,24.189999999995052,-3.9851500000000004
1727897082.007,60439,24.189999999995052,-1.7857500000000002
1727897083.008,60434,24.189999999995052,1.21196
1727897084.008,60425,24.189999999995052,4.319697000000001
1727897085.008,60422,24.19000000000233,2.42881
1727897086.007,60421,24.19000000000233,-0.9364399999999999
1727897087.008,60428,24.189999999995052,-1.742057
1727897088.007,60426,24.189999999995052,4.160977000000001
1727897089.008,60419,24.19000000000233,2.959454
1727897090.008,60425,24.189999999995052,-0.988571
1727897091.008,60431,24.19000000000233,-3.58939
1727897092.007,60437,24.189999999995052,-2.16427
1727897093.008,60433,24.19000000000233,2.2694799999999997
1727897094.008,60435,24.19000000000233,0.04730000000000012
1727897095.007,60435,24.19000000000233,0.41637000000000013
1727897096.008,60434,24.19000000000233,0.5621799999999999
1727897097.007,60433,24.19000000000233,3.34262
1727897098.009,60434,24.189999999995052,2.559619
1727897099.007,60429,24.189999999995052,3.390616
1727897100.009,60429,24.189999999995052,3.7172759999999996
1727897101.011,60431,24.189999999995052,-2.40331
1727897102.008,60435,24.189999999995052,-3.35257
1727897103.007,60442,24.189999999995052,-3.218121
1727897104.008,60454,24.209999999999127,-0.4642059999999999
1727897105.008,60458,24.209999999999127,-3.1339639999999997
1727897106.008,60449,24.19000000000233,3.45553
1727897107.007,60449,24.209999999999127,-4.823861
1727897108.008,60451,24.209999999999127,0.026569999999999983
1727897109.009,60448,24.19999999999709,1.1619799999999998
1727897110.007,60448,24.19999999999709,1.58468
1727897111.007,60448,24.19999999999709,3.1636
1727897112.007,60434,24.189999999995052,2.4077280000000005
1727897113.008,60434,24.189999999995052,2.132638
1727897114.008,60439,24.19000000000233,4.10332
1727897115.007,60440,24.189999999995052,0.5108489999999999
1727897116.007,60432,24.189999999995052,3.7976399999999995
1727897117.008,60439,24.189999999995052,-2.189128
1727897118.007,60438,24.189999999995052,-1.232035
1727897119.007,60437,24.189999999995052,-1.239614
1727897120.008,60439,24.19000000000233,-1.663503
1727897121.007,60434,24.189999999995052,-2.186845
1727897122.008,60445,24.189999999995052,-3.9807460000000003
1727897123.007,60442,26.18000000000029,4.014093
1727897124.007,60436,24.189999999995052,-0.435484
1727897125.008,60437,24.189999999995052,3.59718
1727897126.007,60435,24.189999999995052,3.358675
1727897127.008,60434,24.189999999995052,4.281264
1727897128.007,60434,24.189999999995052,1.19464
1727897129.007,60435,24.189999999995052,1.3486050000000003
1727897130.008,60447,24.189999999995052,-4.423326
1727897131.007,60455,24.209999999999127,-2.932364
1727897132.007,60457,24.209999999999127,-3.968853
1727897133.007,60454,24.209999999999127,2.344085
1727897134.007,60432,24.189999999995052,2.5126749999999998
1727897135.007,60434,24.189999999995052,-0.8335969999999999
1727897136.007,60423,24.189999999995052,1.774408
1727897137.008,60425,24.189999999995052,-1.4355019999999998
1727897138.008,60426,24.189999999995052,-2.4629659999999998
1727897139.007,60426,24.189999999995052,-1.2433010000000002
1727897140.008,60426,24.189999999995052,-0.21921700000000022
1727897141.007,60426,24.189999999995052,-1.7391739999999998
1727897142.008,60403,24.19000000000233,2.0817390000000002
1727897143.008,60410,24.189999999995052,-3.4060189999999997
1727897144.007,60411,24.189999999995052,2.419333
1727897145.007,60418,24.19000000000233,-0.7428669999999999
1727897146.007,60419,24.189999999995052,-5.996942
1727897147.007,60425,24.19000000000233,-2.2931269999999997
1727897148.008,60438,24.189999999995052,-5.064132
1727897149.009,60445,24.189999999995052,-3.390521
1727897150.007,60407,24.189999999995052,2.7693190000000003
1727897151.008,60404,24.189999999995052,0.41587699999999983
1727897152.008,60405,24.189999999995052,4.0397549999999995
1727897153.007,60406,24.189999999995052,0.5422020000000001
1727897154.008,60412,24.19000000000233,-1.692701
1727897155.007,60397,24.169999999998254,-2.147429
1727897156.008,60396,24.169999999998254,-1.2891630000000003
1727897157.007,60384,24.169999999998254,3.7451030000000003
1727897158.008,60372,24.169999999998254,4.017914
1727897159.008,60369,24.169999999998254,-6.8829590000000005
1727897160.007,60368,24.169999999998254,-4.544104000000001
1727897161.007,60370,24.169999999998254,2.1551989999999996
1727897162.008,60370,24.169999999998254,2.492664
1727897163.008,60361,24.169999999998254,-0.19504699999999997
