ts,price,imbalance,total_buy,total_sell
1727742636.007,63354.0,81.60713900000016,41.90122300000009,39.70591600000008
1727742637.007,63353.0,81.64399300000017,41.91839300000009,39.725600000000085
1727742638.007,63341.0,81.99279400000017,41.92341900000009,40.06937500000008
1727742639.008,63344.0,82.12753500000017,41.97814900000009,40.149386000000085
1727742640.007,63346.0,82.17281200000016,42.01430700000009,40.15850500000008
1727742641.009,63359.0,83.34362000000019,43.18469700000009,40.15892300000009
1727742642.007,63359.0,83.48675500000019,43.2904920000001,40.19626300000009
1727742643.008,63360.0,83.52791700000019,43.3145720000001,40.21334500000009
1727742644.007,63360.0,83.52863700000019,43.3145720000001,40.21406500000009
1727742645.008,63369.0,84.57376400000018,44.35929100000009,40.21447300000009
1727742646.007,63374.0,86.81953600000018,44.85933300000009,41.96020300000009
1727742647.007,63375.0,87.48903400000019,45.512551000000094,41.976483000000094
1727742648.007,63387.0,89.26758700000019,46.9906860000001,42.276901000000095
1727742649.007,63386.0,89.3694670000002,46.991836000000106,42.37763100000009
1727742650.008,63370.0,90.1952710000002,46.99892600000011,43.19634500000009
1727742651.007,63363.0,90.6316790000002,47.06220600000011,43.569473000000094
1727742652.013,63362.0,90.7078790000002,47.06220600000011,43.645673000000095
1727742653.008,63361.0,90.86978200000021,47.06579400000011,43.803988000000096
1727742654.007,63361.0,90.87518200000021,47.06588400000011,43.8092980000001
1727742655.007,63337.0,92.17938900000021,47.13164100000012,45.0477480000001
1727742656.008,63342.0,92.99170900000021,47.86008100000013,45.13162800000009
1727742657.008,63333.0,94.23662500000023,48.38240100000014,45.854224000000094
1727742658.008,63334.0,94.47529300000025,48.60553900000014,45.8697540000001
1727742659.007,63335.0,94.52375300000024,48.62075900000014,45.9029940000001
1727742660.008,63339.0,94.61950200000024,48.68586000000014,45.9336420000001
1727742661.007,63343.0,95.72004500000025,49.72291600000015,45.9971290000001
1727742662.007,63339.0,96.03103600000026,49.726775000000146,46.3042610000001
1727742663.008,63349.0,96.34445600000026,50.001757000000154,46.34269900000011
1727742664.008,63357.0,96.67309700000027,50.31447000000015,46.35862700000011
1727742665.008,63360.0,96.78886200000025,50.37653000000015,46.412332000000106
1727742666.007,63362.0,97.20790400000025,50.75296500000015,46.4549390000001
1727742667.007,63362.0,97.35914500000025,50.90308600000015,46.4560590000001
1727742668.007,63359.0,97.36033300000025,50.90308600000015,46.45724700000011
1727742669.007,63359.0,97.36829000000026,50.90516600000015,46.46312400000011
1727742670.009,63356.0,97.36830000000026,50.905176000000154,46.46312400000011
1727742671.007,63351.0,97.49019800000026,50.957994000000156,46.53220400000011
1727742672.007,63349.0,97.57724700000027,50.959790000000154,46.617457000000115
1727742673.008,63349.0,97.58212700000027,50.961630000000156,46.620497000000114
1727742674.007,63354.0,97.62379300000028,50.97084800000016,46.652945000000116
1727742675.011,63351.0,97.63083800000027,50.97176800000016,46.65907000000011
1727742676.009,63350.0,97.67557800000029,50.971778000000164,46.703800000000115
1727742677.008,63350.0,97.72658800000028,50.97188800000016,46.75470000000011
1727742678.008,63350.0,97.73952500000028,50.974595000000164,46.76493000000012
1727742679.007,63358.0,98.39801400000027,51.61268800000016,46.78532600000012
1727742680.007,63361.0,98.6321640000003,51.82221800000017,46.809946000000124
1727742681.007,63357.0,98.69384700000029,51.822796000000174,46.87105100000012
1727742682.007,63357.0,98.7033170000003,51.82357600000017,46.879741000000124
1727742683.008,63366.0,98.98487100000031,52.089192000000175,46.89567900000013
1727742684.007,63367.0,99.0405010000003,52.12930200000017,46.91119900000013
1727742685.008,63367.0,99.07682100000031,52.12930200000017,46.947519000000135
1727742686.007,63367.0,99.07703100000032,52.12941200000017,46.94761900000014
1727742687.008,63369.0,99.16822300000031,52.168032000000174,47.000191000000136
