ts,price,imblance,buy_order_flow,net_flow,sell_order_flow
1727745949.007,63494.0,-2.0635519999999974,-18.47358,-20.940998999999998,2.4674189999999996
1727745950.008,63492.0,6.985904000000001,-5.5814299999999974,-9.049455999999998,3.4680260000000005
1727745951.007,63492.0,5.6528979999999995,0.11114000000000002,1.3330060000000012,-1.2218660000000012
1727745952.008,63494.0,5.826041999999999,-0.13921,-0.17314400000000035,0.03393400000000035
1727745953.009,63494.0,6.474284999999999,-0.14599999999999994,-0.6482429999999999,0.502243
1727745954.008,63494.0,5.3132269999999995,0.21136999999999992,1.161058,-0.9496880000000001
1727745955.008,63489.0,4.091513000000001,0.3925890000000001,1.2217139999999986,-0.8291249999999986
1727745956.007,63482.0,10.745096,-0.631652,-6.653582999999999,6.0219309999999995
1727745957.007,63480.0,12.009587,0.616508,-1.2644909999999991,1.8809989999999992
1727745958.008,63480.0,12.727697999999998,0.019489999999999896,-0.7181109999999981,0.737600999999998
1727745959.007,63480.0,12.645131,0.08394000000000001,0.08256699999999906,0.0013730000000009568
1727745960.007,63480.0,10.933375999999999,0.99829,1.7117549999999992,-0.7134649999999993
1727745961.008,63481.0,10.750016999999998,-0.04605899999999985,0.18335900000000094,-0.2294180000000008
1727745962.007,63484.0,-1.5541239999999998,2.684224000000001,12.304140999999998,-9.619916999999997
1727745963.009,63483.0,0.8209190000000011,-2.724541000000001,-2.375043000000001,-0.3494980000000001
1727745964.007,63480.0,6.532625,-1.179789,-5.7117059999999995,4.531917
1727745965.007,63484.0,0.7050219999999983,3.432500000000002,5.8276030000000025,-2.3951030000000006
1727745966.007,63484.0,-6.561073999999996,6.064418999999996,7.266095999999994,-1.2016769999999988
1727745967.007,63484.0,-6.731911999999997,0.04034000000000049,0.17083800000000027,-0.13049799999999978
1727745968.007,63484.0,-5.1604699999999974,-1.603019999999999,-1.5714419999999993,-0.03157799999999966
1727745969.007,63483.0,-2.067232999999997,-2.9832350000000005,-3.0932370000000002,0.11000199999999971
