ts,price,imbalance,total_buy,total_sell
1727880999.008,61228,4896.494462000081,2567.201926000045,2329.2925360000354
1727881000.008,61228,4896.50498200008,2567.210446000045,2329.2945360000354
1727881001.008,61228,4896.5755420000805,2567.276396000045,2329.2991460000353
1727881002.007,61228,4896.588482000081,2567.279856000045,2329.3086260000355
1727881003.008,61228,4896.608422000081,2567.2921860000456,2329.3162360000356
1727881004.008,61233,4897.5296720000815,2568.2014560000457,2329.328216000036
1727881005.007,61238,4898.352851000082,2569.0246250000464,2329.328226000036
1727881006.007,61238,4898.375980000083,2569.0444650000463,2329.331515000036
1727881007.007,61239,4898.4347400000825,2569.0782850000464,2329.3564550000356
1727881008.01,61251,4911.568319000082,2582.1930860000466,2329.375233000035
1727881009.007,61239,4911.748127000082,2582.1978160000467,2329.550311000035
1727881010.008,61238,4911.922797000081,2582.2591860000466,2329.663611000035
1727881011.009,61231,4911.992939000082,2582.283966000047,2329.7089730000353
1727881012.007,61229,4912.753069000082,2582.923925000047,2329.8291440000357
1727881013.007,61229,4912.803137000083,2582.9737830000463,2329.829354000036
1727881014.007,61230,4912.817247000083,2582.979403000046,2329.837844000036
1727881015.008,61230,4912.817537000083,2582.979573000046,2329.837964000036
1727881016.009,61237,4913.041925000082,2583.182181000046,2329.8597440000362
1727881017.008,61242,4913.158535000082,2583.298791000046,2329.8597440000362
1727881018.008,61247,4913.569318000083,2583.707814000046,2329.861504000037
1727881019.007,61247,4913.580242000083,2583.716008000046,2329.864234000037
1727881020.007,61247,4913.582082000083,2583.7178480000457,2329.864234000037
1727881021.008,61242,4914.798037000082,2584.7858680000454,2330.012169000037
1727881022.008,61235,4914.955927000083,2584.8165180000456,2330.139409000037
1727881023.008,61230,4917.222052000083,2585.7096210000454,2331.5124310000374
1727881024.008,61230,4917.235061000083,2585.7134750000455,2331.5215860000376
1727881025.007,61230,4917.240741000083,2585.7179350000456,2331.5228060000377
1727881026.007,61230,4917.2595340000835,2585.7367180000456,2331.522816000038
1727881027.007,61232,4917.344854000084,2585.8188180000457,2331.526036000038
1727881028.007,61236,4917.600964000084,2586.0696080000457,2331.531356000038
1727881029.008,61240,4917.707318000084,2586.175611000046,2331.5317070000383
1727881030.007,61245,4918.166602000085,2586.634885000046,2331.5317170000385
1727881031.007,61249,4918.265909000084,2586.7286020000456,2331.5373070000387
1727881032.008,61259,4919.486568000084,2587.9488610000453,2331.5377070000386
1727881033.008,61268,4920.362098000085,2588.824341000046,2331.5377570000387
1727881034.007,61268,4920.390328000085,2588.845211000046,2331.5451170000388
1727881035.008,61258,4920.705891000085,2588.8652710000465,2331.8406200000386
1727881036.008,61240,4921.193994000086,2588.8701410000467,2332.323853000039
1727881037.008,61241,4921.256804000085,2588.9063010000464,2332.3505030000388
1727881038.007,61232,4923.014976000086,2588.9493510000466,2334.065625000039
1727881039.008,61231,4923.465023000086,2588.9526210000467,2334.512402000039
1727881040.007,61232,4924.113218000086,2589.5983960000467,2334.514822000039
1727881041.007,61232,4924.143491000086,2589.6019290000468,2334.5415620000394
1727881042.007,61233,4924.228971000086,2589.6827590000466,2334.5462120000393
1727881043.008,61236,4924.388876000086,2589.842654000047,2334.5462220000395
1727881044.009,61238,4924.454486000086,2589.907434000047,2334.5470520000395
1727881045.008,61238,4924.478666000086,2589.929434000047,2334.5492320000394
1727881046.008,61240,4924.535356000087,2589.9856340000474,2334.5497220000393
1727881047.007,61240,4924.565626000087,2590.0157340000474,2334.549892000039
1727881048.007,61240,4924.581906000087,2590.0318840000477,2334.550022000039
1727881049.007,61241,4924.814832000087,2590.2645700000476,2334.5502620000393
1727881050.007,61241,4924.849003000087,2590.2891400000476,2334.5598630000395
1727881051.008,61242,4928.012644000088,2590.5103410000474,2337.50230300004
1727881052.007,61243,4928.075014000087,2590.5651110000476,2337.5099030000397
1727881053.008,61243,4928.295664000088,2590.678121000048,2337.61754300004
1727881054.008,61235,4929.550797000089,2590.7300680000485,2338.82072900004
1727881055.008,61229,4929.839491000088,2590.751808000048,2339.08768300004
1727881056.01,61230,4929.845741000088,2590.7580580000485,2339.08768300004
1727881057.008,61230,4929.859148000089,2590.769979000049,2339.0891690000403
1727881058.007,61230,4929.86305800009,2590.771429000049,2339.0916290000405
1727881059.008,61230,4929.891058000089,2590.799429000049,2339.0916290000405
1727881060.008,61228,4930.38761300009,2590.8064690000488,2339.5811440000407
1727881061.007,61223,4931.102964000091,2590.819259000049,2340.283705000041
1727881062.008,61221,4931.194844000091,2590.820909000049,2340.3739350000415
1727881063.007,61215,4931.25427500009,2590.8280290000494,2340.426246000041
1727881064.008,61212,4931.8884260000905,2590.8489890000496,2341.039437000041
1727881065.008,61213,4932.1425150000905,2591.09775800005,2341.044757000041
1727881066.007,61215,4932.1464080000915,2591.10141100005,2341.0449970000413
1727881067.012,61216,4932.386858000091,2591.33497100005,2341.051887000041
1727881068.007,61216,4932.41862800009,2591.33866100005,2341.079967000041
1727881069.007,61216,4932.430298000092,2591.34707100005,2341.0832270000415
1727881070.008,61218,4932.469210000092,2591.3746030000507,2341.094607000042
1727881071.008,61227,4933.932626000093,2592.837869000051,2341.0947570000417
1727881072.007,61229,4934.030022000093,2592.933105000051,2341.0969170000417
1727881073.007,61226,4934.1293760000935,2592.9415150000514,2341.1878610000417
1727881074.008,61223,4934.271013000093,2592.9438950000513,2341.327118000042
1727881075.008,61223,4934.278850000093,2592.951722000051,2341.327128000042
1727881076.008,61211,4934.881764000094,2592.9600420000515,2341.9217220000423
1727881077.007,61210,4934.972774000094,2592.9695020000513,2342.0032720000427
1727881078.009,61214,4935.214261000094,2593.2109890000515,2342.0032720000427
1727881079.007,61215,4937.332584000094,2593.329307000052,2344.0032770000425
1727881080.008,61217,4937.4161440000935,2593.4108470000515,2344.0052970000424
1727881081.006,61217,4937.432184000094,2593.4245270000515,2344.0076570000424
1727881082.007,61217,4937.462904000095,2593.4552370000515,2344.0076670000426
1727881083.007,61218,4937.499622000095,2593.4919550000523,2344.0076670000426
1727881084.007,61218,4937.530293000094,2593.5141960000524,2344.0160970000425
1727881085.007,61219,4937.735950000095,2593.7108260000523,2344.025124000042
1727881086.008,61211,4938.5790920000945,2593.713356000052,2344.8657360000425
1727881087.008,61204,4939.891970000094,2593.754956000052,2346.137014000042
1727881088.007,61198,4947.802284000094,2593.767716000052,2354.034568000042
1727881089.007,61200,4947.834826000095,2593.7940680000524,2354.040758000042
1727881090.007,61205,4947.868929000095,2593.8276660000524,2354.041263000042
1727881091.008,61204,4947.887135000095,2593.8361760000525,2354.0509590000424
1727881092.008,61205,4947.931030000096,2593.878176000053,2354.0528540000428
1727881093.009,61193,4948.7757750000965,2594.434474000053,2354.341301000043
1727881094.007,61193,4948.824335000097,2594.463114000053,2354.3612210000438
1727881095.007,61193,4948.829315000097,2594.468094000053,2354.3612210000438
1727881096.007,61187,4949.932908000097,2594.4842340000528,2355.4486740000443
1727881097.007,61180,4951.112881000097,2595.125224000053,2355.9876570000442
1727881098.008,61175,4951.639367000098,2595.4887800000533,2356.1505870000447
1727881099.007,61175,4951.671212000098,2595.5134000000535,2356.157812000045
1727881100.007,61172,4951.683042000099,2595.524890000054,2356.158152000045
1727881101.007,61172,4952.622602000099,2596.2656600000537,2356.356942000045
1727881102.007,61171,4953.088184000098,2596.7280200000537,2356.360164000045
1727881103.007,61169,4953.555495000099,2596.7616610000537,2356.793834000045
1727881104.009,61168,4953.663491000099,2596.778481000054,2356.8850100000454
1727881105.008,61170,4955.8178470001,2598.895027000054,2356.9228200000457
1727881106.007,61170,4956.4947910001,2599.571961000054,2356.922830000046
1727881107.007,61170,4956.5679210001,2599.6197910000546,2356.9481300000457
1727881108.007,61166,4956.6443250001,2599.6413710000547,2357.0029540000455
1727881109.007,61161,4957.7393460001,2599.7631710000546,2357.9761750000457
1727881110.007,61159,4958.3013460001,2599.7654110000544,2358.5359350000454
1727881111.007,61157,4958.667806000101,2599.773691000055,2358.894115000046
1727881112.007,61157,4958.678772000101,2599.7790070000547,2358.899765000046
1727881113.007,61165,4959.215726000101,2600.278251000055,2358.937475000046
1727881114.007,61165,4959.2864960001025,2600.3017620000555,2358.9847340000465
1727881115.007,61163,4959.442836000102,2600.3048820000554,2359.137954000046
1727881116.008,61154,4959.493696000101,2600.340172000055,2359.153524000046
1727881117.007,61149,4960.357339000102,2600.3501920000554,2360.0071470000466
1727881118.008,61148,4960.534809000102,2600.380332000055,2360.1544770000464
1727881119.007,61148,4960.956266000102,2600.4258710000554,2360.5303950000466
1727881120.007,61148,4960.984056000103,2600.4536510000557,2360.530405000047
1727881121.008,61148,4961.007713000103,2600.4766510000554,2360.531062000047
1727881122.007,61148,4961.0755530001015,2600.518201000055,2360.5573520000466
1727881123.007,61145,4962.514512000102,2600.521851000055,2361.9926610000466
1727881124.007,61145,4962.552672000102,2600.531481000055,2362.0211910000467
1727881125.007,61145,4962.652916000101,2600.626965000055,2362.0259510000465
1727881126.009,61145,4962.677491000102,2600.645130000055,2362.032361000047
1727881127.007,61145,4962.924716000102,2600.6679300000546,2362.2567860000477
1727881128.007,61145,4962.944576000102,2600.6707400000546,2362.2738360000476
1727881129.008,61144,4963.079826000103,2600.677197000055,2362.4026290000475
1727881130.007,61145,4963.732016000102,2601.324807000055,2362.4072090000473
1727881131.007,61151,4963.958026000102,2601.546769000055,2362.4112570000475
1727881132.007,61153,4964.015646000103,2601.5993390000554,2362.4163070000473
1727881133.007,61158,4965.965760000103,2601.8520480000557,2364.1137120000476
1727881134.007,61159,4965.991390000104,2601.861140000056,2364.130250000048
1727881135.007,61154,4966.280572000103,2601.8699970000557,2364.410575000048
1727881136.008,61154,4966.304262000103,2601.8895470000557,2364.414715000048
1727881137.008,61155,4966.397622000104,2601.982897000056,2364.4147250000483
1727881138.007,61155,4966.590365000104,2602.1601060000553,2364.4302590000484
1727881139.008,61159,4966.725743000104,2602.290974000055,2364.4347690000486
1727881140.008,61158,4967.088571000104,2602.393345000055,2364.6952260000485
1727881141.008,61143,4967.116436000104,2602.415005000055,2364.7014310000486
1727881142.007,61141,4967.121780000103,2602.416175000055,2364.7056050000483
1727881143.007,61142,4967.1472550001035,2602.4406800000547,2364.7065750000484
1727881144.008,61142,4967.204125000104,2602.455830000055,2364.7482950000485
1727881145.007,61150,4967.701802000103,2602.931268000055,2364.7705340000484
1727881146.008,61150,4968.771211000103,2604.0006670000544,2364.7705440000486
1727881147.007,61146,5027.534408000103,2640.699047000054,2386.835361000049
1727881148.009,61142,5028.831400000104,2641.7011630000543,2387.1302370000494
1727881149.007,61142,5028.853813000103,2641.7094230000544,2387.1443900000495
1727881150.008,61142,5029.036779000104,2641.892233000054,2387.1445460000496
1727881151.008,61141,5029.305399000103,2641.9484230000535,2387.3569760000496
