symbol,open,close,low,high,volume,amount,type,startTime,endTime
SPOT_ETH_USDT,3943.78,3943.58,3942.59,3944.2,35.786175,141127.88444339,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,100951.99,100925.9,100953.7,5.675537,572901.42756567,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3942.3,3942.3,3944.2,49.42411,194904.4553064,1m,1734012180000,1734012240000
SPOT_WOO_USDT,0.3046,0.3045,0.3045,0.3047,2460.97,749.569679,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3942.75,3942.27,3944.2,50.13098,197691.4536213,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,100949.21,100925.9,100953.7,5.699457,575316.12561257,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3943.36,3942.27,3944.2,50.916135,200787.36182675,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,100949.21,100925.9,100953.7,5.720927,577483.50531077,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,100950.68,100925.9,100953.7,8.650441,873218.72395413,1m,1734012180000,1734012240000
SPOT_WOO_USDT,0.3046,0.3046,0.3045,0.3047,4127.07,1257.063739,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3943.11,3942.27,3944.2,52.739504,207977.98397766,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,100962.9,100925.9,100962.9,8.703046,878529.48181323,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3943.33,3942.27,3944.2,53.157901,209628.09910391,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,100960.86,100925.9,100962.9,8.719876,880228.65308813,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3943.99,3942.27,3944.2,53.477856,210889.93912226,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3943.47,3942.27,3944.2,53.4829,210909.83110739,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,100964.5,100925.9,100969.32,9.132733,921912.35977873,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,100976.46,100925.9,100979.9,16.242952,1639804.29698886,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,100987.32,100925.9,100987.32,16.676263,1683561.02614447,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,100984.42,100925.9,100987.64,16.802547,1696313.666205,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,100988.0,100925.9,100988.0,16.841263,1700223.2278577,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3944.01,3942.27,3944.2,64.752055,255355.28671819,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3944.6,3942.27,3944.6,72.260155,284969.57882719,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3944.57,3942.27,3945.18,89.99139,354912.78813685,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3944.77,3942.27,3945.19,94.56998,372975.66845425,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,100987.32,100925.9,100988.0,17.113185,1727683.8936475,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3945.02,3942.27,3945.19,98.176334,387202.81925875,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3945.59,3942.27,3945.62,114.473035,451495.28842615,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,100996.0,100925.9,100996.3,20.23915,2043392.06880559,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3946.4,3942.27,3946.4,117.228335,462367.64989615,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101000.38,100925.9,101002.65,21.636892,2184564.03607356,1m,1734012180000,1734012240000
SPOT_WOO_USDT,0.3046,0.3048,0.3045,0.3048,4996.67,1522.117819,1m,1734012180000,1734012240000
SPOT_WOO_USDT,0.3046,0.305,0.3045,0.305,9300.92,2834.564346,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3946.79,3942.27,3946.8,124.155739,489704.64890387,1m,1734012180000,1734012240000
SPOT_WOO_USDT,0.3046,0.305,0.3045,0.3051,9547.32,2909.736046,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101012.0,100925.9,101012.0,22.090142,2230343.13894075,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3947.0,3942.27,3947.0,141.828544,559455.6567548,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101011.99,100925.9,101012.0,22.154332,2236827.09845795,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3947.03,3942.27,3947.03,144.317564,569279.8443582,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101012.0,100925.9,101012.0,22.672519,2289168.5314012,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3947.46,3942.27,3947.46,148.522464,585876.8895882,1m,1734012180000,1734012240000
SPOT_WOO_USDT,0.3046,0.3051,0.3045,0.3051,10383.72,3164.921686,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101000.19,100925.9,101016.44,36.660529,3701960.7733707,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3947.28,3942.27,3947.5,154.947005,611235.74992069,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,100999.9,100925.9,101018.12,37.238756,3760366.1697067,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,100999.55,100925.9,101018.12,37.358981,3772509.75969395,1m,1734012180000,1734012240000
SPOT_WOO_USDT,0.3046,0.30516,0.3045,0.30516,11390.01,3472.0011424,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3947.47,3942.27,3947.5,155.290746,612592.61310743,1m,1734012180000,1734012240000
SPOT_WOO_USDT,0.3046,0.3053,0.3045,0.3053,11424.61,3482.5645224,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101000.0,100925.9,101018.12,37.76209,3813225.29043705,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3948.28,3942.27,3948.28,169.313465,667950.08640931,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3947.85,3942.27,3948.29,184.924563,729584.99643361,1m,1734012180000,1734012240000
SPOT_WOO_USDT,0.3046,0.30537,0.3045,0.3055,12879.51,3926.8683954,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101000.0,100925.9,101018.12,38.779739,3916008.12481315,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3947.0,3942.27,3948.29,190.085394,749957.51175038,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101000.0,100925.9,101018.12,39.216328,3960104.89253955,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3947.31,3942.27,3948.29,194.56738,767649.96700912,1m,1734012180000,1734012240000
SPOT_WOO_USDT,0.3046,0.3053,0.3045,0.3055,13698.11,4176.7869754,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101000.0,100925.9,101027.86,39.675242,4006463.76032909,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3946.86,3942.27,3948.29,195.20688,770174.26266812,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101018.11,100925.9,101027.86,39.849958,4024110.54206017,1m,1734012180000,1734012240000
SPOT_WOO_USDT,0.3046,0.3053,0.3045,0.3055,13798.11,4207.3169754,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101008.8,100925.9,101027.86,40.261166,4065645.47183897,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3948.0,3942.27,3948.29,197.38323,778766.06747112,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3947.71,3942.27,3948.29,212.801735,839633.74659057,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,100999.9,100925.9,101027.86,41.320431,4172632.40619327,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3947.41,3942.27,3948.29,216.55419,854446.24619617,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101010.36,100925.9,101027.86,42.08461,4249816.92613969,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3947.98,3942.27,3948.29,217.99479,860133.06572817,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101010.37,100925.9,101027.86,44.155888,4459017.45054609,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,100999.81,100925.9,101027.86,45.031643,4547468.63893957,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3948.29,3942.27,3948.29,220.139584,868600.74346347,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101000.0,100925.9,101027.86,45.917827,4636973.44055582,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3948.9,3942.27,3948.91,226.431753,893444.94016132,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101000.0,100925.9,101027.86,46.263663,4671904.80218122,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3948.61,3942.27,3948.91,241.519918,953022.52500032,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101000.0,100925.9,101027.86,46.711193,4717105.46689912,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3947.74,3942.27,3948.91,263.712548,1040650.42301935,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101000.0,100925.9,101027.86,46.861738,4732310.62493242,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3948.01,3942.27,3948.91,264.402048,1043372.57583635,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3948.01,3942.27,3948.91,265.218767,1046596.9947052,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101018.11,100925.9,101027.86,47.493519,4796121.73840428,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3948.01,3942.27,3948.91,266.980767,1053553.3883252,1m,1734012180000,1734012240000
SPOT_WOO_USDT,0.3046,0.3054,0.3045,0.3055,14616.31,4457.1952554,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,100999.9,100925.9,101027.86,47.537446,4800558.39216888,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3948.01,3942.27,3948.91,267.625412,1056098.4277315,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101000.0,100925.9,101027.86,48.098525,4857232.82141738,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3947.23,3942.27,3948.91,295.1708,1164829.1998323,1m,1734012180000,1734012240000
SPOT_WOO_USDT,0.3046,0.30517,0.3045,0.3055,17329.6,5285.2668057,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101018.09,100925.9,101027.86,48.114065,4858802.64263628,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3947.73,3942.27,3948.91,300.961982,1187689.88642982,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101018.09,100925.9,101027.86,48.123605,4859766.21079658,1m,1734012180000,1734012240000
SPOT_WOO_USDT,0.3046,0.305,0.3045,0.3055,17337.95,5287.8135557,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3947.61,3942.27,3948.91,301.690814,1190567.31764212,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101000.0,100925.9,101027.86,48.457991,4893544.44000718,1m,1734012180000,1734012240000
SPOT_WOO_USDT,0.3046,0.3051,0.3045,0.3055,18156.95,5537.6904557,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101014.55,100925.9,101027.86,48.477337,4895498.66516416,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3947.33,3942.27,3948.91,301.920657,1191474.72192601,1m,1734012180000,1734012240000
SPOT_BTC_USDT,100934.1,101004.64,100925.9,101027.86,49.557032,5004560.26338826,1m,1734012180000,1734012240000
SPOT_WOO_USDT,0.3046,0.3049,0.3045,0.3055,19814.55,6043.0926957,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3943.78,3946.99,3942.27,3948.91,323.693093,1277418.12029077,1m,1734012180000,1734012240000
SPOT_ETH_USDT,3946.61,3946.05,3945.74,3946.61,6.542336,25816.53774102,1m,1734012240000,1734012300000
SPOT_WOO_USDT,0.3049,0.3048,0.3048,0.3049,2789.0,850.1187,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100981.64,100979.67,101003.35,0.099705,10070.1460161,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3945.89,3945.74,3946.61,6.763567,26689.4906048,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100999.41,100979.67,101003.35,1.031264,104156.7946137,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3945.45,3945.45,3946.61,19.251848,75964.7214427,1m,1734012240000,1734012300000
SPOT_WOO_USDT,0.3049,0.3045,0.3045,0.3049,3609.8,1100.0523,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100996.99,100979.67,101008.25,1.355135,136866.75265067,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3944.56,3944.56,3946.61,25.848342,101988.59547234,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100975.19,100973.46,101008.25,1.702726,171967.09373207,1m,1734012240000,1734012300000
SPOT_WOO_USDT,0.3049,0.3045,0.3045,0.3049,3924.8,1195.9698,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3944.51,3944.16,3946.61,31.879601,125779.01913749,1m,1734012240000,1734012300000
SPOT_WOO_USDT,0.3049,0.3044,0.3044,0.3049,4632.79,1411.481956,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100982.38,100966.7,101008.25,1.862946,188145.0589958,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3944.08,3944.08,3946.61,59.029719,232870.54688875,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100971.3,100966.7,101008.25,1.863876,188238.9623624,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100966.6,100966.6,101008.25,1.879716,189838.3581237,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3944.41,3944.08,3946.61,59.371519,234218.80395475,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100971.22,100966.6,101008.25,1.950116,196946.7830609,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3944.59,3944.08,3946.61,61.790278,243759.76740317,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3944.44,3944.08,3946.61,65.753549,259393.85923482,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100960.1,100960.1,101008.25,2.035369,205554.69523698,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100960.0,100960.0,101008.25,2.631389,265736.01831498,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3944.43,3944.05,3946.61,83.516526,329451.9382937,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3943.37,3943.34,3946.61,106.20361,418930.75965196,1m,1734012240000,1734012300000
SPOT_WOO_USDT,0.3049,0.30429,0.30429,0.3049,5782.09,1761.210666,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100944.4,100940.8,101008.25,4.307986,435004.34245847,1m,1734012240000,1734012300000
SPOT_WOO_USDT,0.3049,0.30429,0.30429,0.3049,5998.99,1827.211167,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100959.94,100940.8,101008.25,4.412835,445589.42640527,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3944.07,3943.34,3946.61,110.165081,434555.38525834,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3944.14,3943.34,3946.61,112.714468,444610.8450775,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100964.0,100940.8,101008.25,4.492403,453622.48070695,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3944.11,3943.34,3946.61,132.005476,520694.51716587,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100953.89,100940.8,101008.25,4.735434,478159.07157505,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3944.19,3943.34,3946.61,132.923744,524316.31349827,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100953.9,100940.8,101008.25,4.753304,479963.04059365,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100936.36,100936.36,101008.25,4.835964,488307.27924915,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3943.01,3942.73,3946.61,154.976651,611286.21544797,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100938.4,100936.36,101008.25,4.881055,492859.01320005,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3942.5,3942.27,3946.61,162.564658,641205.90070649,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100927.3,100927.3,101008.25,5.789067,584516.09226296,1m,1734012240000,1734012300000
SPOT_WOO_USDT,0.3049,0.304,0.304,0.3049,7211.09,2195.689567,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3942.06,3941.68,3946.61,179.374677,707474.20637086,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3941.67,3941.61,3946.61,180.461541,711758.56315744,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100924.02,100915.89,101008.25,6.048412,610690.96834358,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3941.61,3941.61,3946.61,180.522617,711999.30258436,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100910.1,100910.1,101008.25,6.052082,611061.35343718,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3941.21,3941.21,3946.61,189.181606,746127.70764598,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100913.32,100910.1,101008.25,6.62521,668901.8132432,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100916.13,100910.1,101008.25,6.685126,674948.39733596,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3941.21,3941.21,3946.61,189.688091,748123.87474888,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3941.31,3941.2,3946.61,203.159646,801219.38198588,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100916.12,100910.0,101008.25,6.726976,679171.73693226,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3941.01,3941.0,3946.61,209.68158,826924.34221228,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100916.12,100909.2,101008.25,6.771234,683637.94073346,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3940.85,3940.61,3946.61,211.944608,835842.64842536,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100916.13,100909.2,101008.25,6.867916,693394.71328816,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3940.74,3940.4,3946.61,220.629579,870068.64264639,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100913.0,100896.5,101008.25,7.450258,752165.44525618,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3940.85,3940.4,3946.61,230.74802,909943.08943868,1m,1734012240000,1734012300000
SPOT_WOO_USDT,0.3049,0.3038,0.3038,0.3049,8051.19,2450.911947,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100927.63,100896.5,101008.25,8.578597,866025.68264614,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3941.38,3940.4,3946.61,234.12662,923258.47832468,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100940.0,100896.5,101008.25,9.096321,918280.96018032,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100923.3,100896.5,101008.25,9.11615,920282.39240306,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3941.59,3940.4,3946.61,234.485133,924671.48130507,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3941.19,3940.4,3946.61,234.7558,925738.24578122,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100940.0,100896.5,101008.25,9.29445,938279.63513756,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3941.5,3940.4,3946.61,245.322148,967379.06228014,1m,1734012240000,1734012300000
SPOT_WOO_USDT,0.3049,0.3041,0.3038,0.3049,11945.51,3634.713799,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100940.08,100896.5,101008.25,9.853438,994704.1879022,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3940.76,3940.39,3946.61,250.510127,987825.21979114,1m,1734012240000,1734012300000
SPOT_WOO_USDT,0.3049,0.304,0.3038,0.3049,11962.81,3639.972999,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100922.35,100896.5,101008.25,10.91104,1101458.62465009,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3940.74,3940.39,3946.61,254.208566,1002398.66996924,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100931.99,100896.5,101008.25,11.597662,1170755.11776307,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3941.19,3940.39,3946.61,255.694266,1008253.89448824,1m,1734012240000,1734012300000
SPOT_WOO_USDT,0.3049,0.304,0.3038,0.3049,12802.21,3895.150599,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100939.97,100896.5,101008.25,11.702346,1181321.22262315,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3941.5,3940.39,3946.61,255.829551,1008787.11956714,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100943.27,100896.5,101008.25,11.724091,1183516.06726645,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3941.15,3940.39,3946.61,258.581177,1019631.94204334,1m,1734012240000,1734012300000
SPOT_WOO_USDT,0.3049,0.3041,0.3038,0.3049,12819.51,3900.411529,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100939.9,100896.5,101008.25,11.724761,1183583.69763405,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3941.59,3940.39,3946.61,260.059277,1025457.50484134,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100926.3,100896.5,101008.25,12.096841,1221143.79181295,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3941.59,3940.39,3946.61,260.559174,1027427.72014268,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100942.01,100896.5,101008.25,13.323049,1344917.71584943,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100932.3,100896.5,101008.25,13.432944,1356010.99939073,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3940.4,3940.39,3946.61,266.070832,1049151.80473137,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100951.99,100896.5,101008.25,13.433884,1356105.89426133,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100932.3,100896.5,101008.25,13.472774,1360031.24632853,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3940.69,3940.39,3946.61,266.112044,1049314.20997565,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100951.99,100896.5,101008.25,13.530897,1365898.14978237,1m,1734012240000,1734012300000
SPOT_WOO_USDT,0.3049,0.304,0.3038,0.3049,13641.61,4150.329929,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3940.82,3940.39,3946.61,283.75376,1118836.72377241,1m,1734012240000,1734012300000
SPOT_WOO_USDT,0.3049,0.304,0.3038,0.3049,14463.71,4400.248329,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100951.99,100896.5,101008.25,13.568801,1369724.38443793,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3940.74,3940.39,3946.61,285.662958,1126360.43377239,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3940.39,3940.39,3946.61,287.508027,1133630.82603921,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100949.11,100896.5,101008.25,13.581973,1371054.02909789,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3940.41,3940.01,3946.61,291.536665,1149505.24287571,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100927.1,100896.5,101008.25,14.260683,1439568.78322573,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3941.19,3940.01,3946.61,358.866449,1414862.74104883,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100944.46,100896.5,101008.25,14.278609,1441378.11758443,1m,1734012240000,1734012300000
SPOT_WOO_USDT,0.3049,0.304,0.3038,0.3049,15303.31,4655.486729,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100931.8,100896.5,101008.25,14.286097,1442133.96937193,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3940.8,3940.01,3946.61,359.147599,1415970.72930283,1m,1734012240000,1734012300000
SPOT_WOO_USDT,0.3049,0.30402,0.3038,0.3049,15464.91,4704.616361,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3940.81,3940.01,3946.61,359.419215,1417041.13250951,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100944.46,100896.5,101008.25,14.287847,1442310.60468613,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3940.99,3940.01,3946.61,360.66337,1421944.11062761,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100928.46,100896.5,101008.25,15.217977,1536187.269092,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100933.9,100896.5,101008.25,15.535068,1568195.1202191,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3940.81,3940.01,3946.61,360.668811,1421965.55291574,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100935.2,100896.5,101008.25,15.546468,1569345.8112551,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3941.0,3940.01,3946.61,360.682511,1422019.54461574,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3941.0,3940.01,3946.61,360.711511,1422133.83358274,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100944.46,100896.5,101008.25,15.548168,1569517.4168371,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100944.47,100896.5,101008.25,15.848647,1599851.16806018,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3940.98,3940.01,3946.61,360.839402,1422637.85006684,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100944.47,100896.5,101008.25,15.856997,1600694.05438468,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100944.46,100896.5,101008.25,15.876137,1602626.13144908,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3940.98,3940.01,3946.61,360.870102,1422758.83815284,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3940.62,3940.01,3946.61,361.591738,1425602.79743816,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100944.47,100896.5,101008.25,15.968176,1611916.57456958,1m,1734012240000,1734012300000
SPOT_WOO_USDT,0.3049,0.304,0.3038,0.3049,16286.81,4954.473961,1m,1734012240000,1734012300000
SPOT_BTC_USDT,100993.3,100933.7,100896.5,101008.25,16.666186,1682374.48857028,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3939.98,3939.98,3946.61,369.161924,1455433.56232058,1m,1734012240000,1734012300000
SPOT_ETH_USDT,3946.61,3939.46,3939.46,3946.61,374.445576,1476249.2554625,1m,1734012240000,1734012300000
