timestamp,symbol,price,size,side,source
1734011541795,SPOT_ETH_USDT,3940.72,0.2,BUY,0
1734011541795,SPOT_ETH_USDT,3940.73,0.013,SELL,0
1734011541795,SPOT_BTC_USDT,100991.99,0.04,SELL,0
1734011541795,SPOT_BTC_USDT,100992.0,4e-05,BUY,0
1734011541995,SPOT_ETH_USDT,3940.74,0.4261,BUY,0
1734011541995,SPOT_ETH_USDT,3940.79,0.005,SELL,0
1734011541995,SPOT_BTC_USDT,100991.99,0.0002,SELL,0
1734011542195,SPOT_ETH_USDT,3940.74,0.1,BUY,0
1734011542395,SPOT_ETH_USDT,3940.73,0.0015,SELL,0
1734011542395,SPOT_ETH_USDT,3940.74,0.1,BUY,0
1734011542595,SPOT_ETH_USDT,3940.62,1.9214,SELL,0
1734011542795,SPOT_ETH_USDT,3940.4,0.2755,SELL,0
1734011542795,SPOT_ETH_USDT,3940.79,0.185456,SELL,0
1734011542795,SPOT_BTC_USDT,100988.3,3e-05,BUY,0
1734011542795,SPOT_BTC_USDT,100997.31,0.02481,SELL,0
1734011542795,SPOT_BTC_USDT,100991.99,0.00027,SELL,0
1734011543195,SPOT_ETH_USDT,3940.24,4.1205,SELL,0
1734011543195,SPOT_ETH_USDT,3940.03,0.0761,BUY,0
1734011543195,SPOT_ETH_USDT,3939.68,0.023281,BUY,0
1734011543195,SPOT_ETH_USDT,3940.03,0.1735,SELL,0
1734011543195,SPOT_BTC_USDT,100988.14,0.00306,BUY,0
