ts,price,imbalance,total_buy,total_sell
1727746026008.0,2623.3,17455.003757000217,8607.29143700004,8847.712320000177
1727746027007.0,2622.9,17469.725357000218,8607.29143700004,8862.433920000178
1727746028008.0,2622.9,17470.22545700022,8607.29153700004,8862.933920000178
1727746029008.0,2622.9,17472.610057000216,8609.67603700004,8862.934020000177
1727746030008.0,2622.8,17472.610157000214,8609.676137000039,8862.934020000177
1727746031008.0,2622.5,17485.915390000213,8609.676237000038,8876.239153000177
1727746032008.0,2622.5,17486.915390000213,8609.676237000038,8877.239153000177
1727746033007.0,2622.5,17486.915490000214,8609.676237000038,8877.239253000176
1727746034009.0,2622.5,17488.709826000217,8609.697237000039,8879.012589000176
1727746035008.0,2622.5,17488.784626000215,8609.697237000039,8879.087389000177
1727746036008.0,2622.5,17488.784626000215,8609.697237000039,8879.087389000177
1727746037008.0,2622.0,17502.150424000214,8609.697237000039,8892.453187000176
1727746038007.0,2621.2,17538.965063000214,8609.702237000038,8929.262826000175
1727746039008.0,2621.7,17564.642685000214,8627.040359000039,8937.602326000175
1727746040007.0,2621.7,17564.757185000213,8627.15475900004,8937.602426000174
1727746041008.0,2622.2,17572.03518500021,8634.43275900004,8937.602426000174
1727746042008.0,2622.2,17572.104785000214,8634.43275900004,8937.672026000175
1727746043008.0,2622.2,17572.219185000213,8634.54715900004,8937.672026000175
1727746044008.0,2622.2,17572.416085000215,8634.60125900004,8937.814826000174
1727746045009.0,2622.2,17572.424185000214,8634.609359000038,8937.814826000174
1727746046008.0,2622.3,17572.62718600021,8634.812260000037,8937.814926000174
1727746047007.0,2622.2,17574.17728600021,8634.812360000036,8939.364926000173
